,Unnamed: 0,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,표준정류장ID,시군명,WGS84위도,WGS84경도
2605605,32199,167775,241335001,50-2,66,청원2리.창고앞,233002454,55375.0,233002454,화성시,37.1766333,126.77845
2605606,32200,167776,241335001,50-2,67,쌍송2리마을회관,233002919,,233002919,화성시,37.186,126.78271670000001
2605607,32201,167780,241335001,50-2,71,신남2통,233002819,,233002819,화성시,37.1836,126.79955
2605609,32202,167781,241335001,50-2,72,신남3통,233002817,,233002817,화성시,37.176416700000004,126.79776670000001
2605614,32203,167782,241335001,50-2,73,신남3통마을회관,233002917,,233002917,화성시,37.1732,126.8014
2605616,32204,167783,241335001,50-2,74,신남3통.돌문안,233002827,,233002827,화성시,37.1746833,126.80631670000001
2605618,32205,167784,241335001,50-2,75,신남3통.은강교,233003004,,233003004,화성시,37.1752667,126.8089
2605620,32206,167785,241335001,50-2,76,안석2통,233002010,37427.0,233002010,화성시,37.178233299999995,126.81723329999998
2605716,32210,167786,241335001,50-2,77,신남1통,233002188,55317.0,233002188,화성시,37.180466700000004,126.81808329999998
2605828,32214,167787,241335001,50-2,78,신남4통,233002012,37777.0,233002012,화성시,37.182616700000004,126.8192
2606100,32218,167788,241335001,50-2,79,신남4통,233002014,55060.0,233002014,화성시,37.1861167,126.81993329999999
2606372,32222,167789,241335001,50-2,80,신남4통,233002015,55056.0,233002015,화성시,37.1887,126.82103329999998
2606644,32226,167790,241335001,50-2,81,화성서부경찰서,233002121,55093.0,233002121,화성시,37.1907333,126.82211670000001
2606740,32230,167791,241335001,50-2,82,기산베스트빌,233000187,36805.0,233000187,화성시,37.19545,126.82261670000001
2606836,32234,167792,241335001,50-2,83,현대아파트,233001746,37771.0,233001746,화성시,37.197083299999996,126.82443329999998
2606932,32238,167801,241335002,50-5,6,들고개,233003072,,233003072,화성시,37.2322333,126.80431670000002
2606934,32239,167802,241335002,50-5,7,시1동,233002589,,233002589,화성시,37.237216700000005,126.80346670000002
2606936,32240,167803,241335002,50-5,8,가시리마을,233002588,,233002588,화성시,37.240533299999996,126.8027667
2606938,32241,167804,241335002,50-5,9,시2동,233003069,,233003069,화성시,37.2423333,126.80236670000001
2606940,32242,167805,241335002,50-5,10,문호2동,233002587,,233002587,화성시,37.2463667,126.80103329999999
2606944,32243,167806,241335002,50-5,11,문호2동,233002586,,233002586,화성시,37.2533333,126.79823329999999
2606948,32244,167807,241335002,50-5,12,문호동,233002585,,233002585,화성시,37.2598667,126.80195
2606950,32245,167808,241335002,50-5,13,문호1동,233003075,,233003075,화성시,37.2628167,126.80353329999998
2606952,32246,167809,241335002,50-5,14,문호1동.당너머마을,233002699,,233002699,화성시,37.2647667,126.80708329999999
2606954,32247,167810,241335002,50-5,15,신외동,233002582,,233002582,화성시,37.268583299999996,126.81326670000001
2606956,32248,167811,241335002,50-5,16,신외1동,233002932,,233002932,화성시,37.2700333,126.81525
2606957,32249,167812,241335002,50-5,17,신외1동마을회관,233002933,,233002933,화성시,37.2711,126.8136
2606958,32250,167813,241335002,50-5,18,신외2통.가래울,233002572,,233002572,화성시,37.273483299999995,126.81171670000002
2606960,32251,167814,241335002,50-5,19,신외2통.고잔,233002934,,233002934,화성시,37.27535,126.81035
2606962,32252,167815,241335002,50-5,20,신외2통.고잔,233002935,,233002935,화성시,37.2753,126.8102333
2606964,32253,167816,241335002,50-5,21,신외2통.가래울,233002571,,233002571,화성시,37.2732333,126.8117
2606966,32254,167817,241335002,50-5,22,신외1통,233002931,,233002931,화성시,37.2699333,126.81516670000002
2606967,32255,167818,241335002,50-5,23,장전동마을회관,233002927,,233002927,화성시,37.2648667,126.82293329999999
2606968,32256,167819,241335002,50-5,24,장전동,233002570,,233002570,화성시,37.263233299999996,126.81695
2606969,32257,167820,241335002,50-5,25,수화동,233002929,,233002929,화성시,37.25735,126.8176
2606971,32258,167821,241335002,50-5,26,수화1동,233002569,,233002569,화성시,37.2534,126.81631670000002
2606973,32259,167822,241335002,50-5,27,당넘어앞,233002926,,233002926,화성시,37.25055,126.81783329999999
2606975,32260,167823,241335002,50-5,28,수화2동.양철이,233002568,,233002568,화성시,37.248116700000004,126.81813329999999
2606977,32261,167824,241335002,50-5,29,삼부실,233002567,,233002567,화성시,37.233683299999996,126.82258329999999
2606978,32262,167825,241335002,50-5,30,정원채고가,233002923,,233002923,화성시,37.22335,126.82358329999998
2606980,32263,167826,241335002,50-5,31,송림동,233002924,,233002924,화성시,37.221566700000004,126.82203329999999
2606982,32264,167827,241335002,50-5,32,송림동입구,233003076,,233003076,화성시,37.21745,126.81995
2606984,32296,167879,241335026,50-2(금강),1,신경대학,233002708,55681.0,233002708,화성시,37.2030667,126.83998329999999
2607952,32307,167880,241335026,50-2(금강),2,신경대학교입구,233000597,55675.0,233000597,화성시,37.2045,126.83851670000001
2608240,32313,167881,241335026,50-2(금강),3,남양뉴타운9단지,233003024,55683.0,233003024,화성시,37.2096,126.83443329999999
2608375,32318,167883,241335026,50-2(금강),5,현대아이파크,233002706,55679.0,233002706,화성시,37.2063333,126.83176670000002
2608631,32322,167884,241335026,50-2(금강),6,우림필유,233002707,55680.0,233002707,화성시,37.20815,126.8314
2608791,32326,167892,241335026,50-2(금강),14,금강아파트,233002921,,233002921,화성시,37.2104,126.80255
2609016,32331,167899,241335026,50-2(금강),21,대광2차아파트,233002709,,233002709,화성시,37.1973167,126.8186167
2609043,32334,167907,241335026,50-2(금강),29,우림필유,233001991,28266.0,233001991,화성시,37.20835,126.83121670000001
2609203,32338,167908,241335026,50-2(금강),30,현대아이파크,233001992,28264.0,233001992,화성시,37.206366700000004,126.83161670000001
2609459,32342,167911,241335026,50-2(금강),33,남양뉴타운9단지,233003023,55682.0,233003023,화성시,37.20935,126.83501670000001
2609567,32346,167912,241335026,50-2(금강),34,신경대학교입구,233000856,55676.0,233000856,화성시,37.2045,126.83851670000001
2609855,37221,188371,241483001,5-1A,1,송교리종점,233003057,,233003057,화성시,37.172233299999995,126.65733329999999
2609903,37225,188396,241483001,5-1A,26,한맥중공업,233003039,,233003039,화성시,37.15035,126.69665
2609905,37226,188397,241483001,5-1A,27,백미리사랑방,233003040,,233003040,화성시,37.1433,126.68305
2609907,37227,188398,241483001,5-1A,28,백미리항,233003041,,233003041,화성시,37.143783299999996,126.6796
2609908,37228,188399,241483001,5-1A,29,백미리사랑방,233003042,,233003042,화성시,37.1432667,126.68301670000001
2609910,37229,188400,241483001,5-1A,30,한맥중공업,233003043,,233003043,화성시,37.1502833,126.69678329999999
2609912,37230,188427,241483002,5-2,3,전곡리.엠보트,233001885,37781.0,233001885,화성시,37.1955667,126.66486670000002
2609920,37232,188483,241483002,5-2,59,전곡리.엠보트,233001913,55063.0,233001913,화성시,37.1957333,126.66503329999999
2609928,37234,188487,241483003,5,2,제부도입구,233003054,,233003054,화성시,37.174183299999996,126.65601670000001
2609948,37235,188488,241483003,5,3,제부초소,233003026,,233003026,화성시,37.174716700000005,126.631
2609950,37236,188489,241483003,5,4,통나무횟집,233003027,,233003027,화성시,37.1754,126.62575
2609951,37237,188490,241483003,5,5,선착장,233003028,,233003028,화성시,37.1768833,126.62201670000002
2609952,37238,188491,241483003,5,6,해안산책로,233003029,,233003029,화성시,37.1726167,126.61801670000001
2609953,37239,188492,241483003,5,7,그린팬션,233003030,,233003030,화성시,37.1669667,126.61876670000001
2609954,37240,188493,241483003,5,8,제부랜드놀이동산,233003031,,233003031,화성시,37.1646833,126.6191167
2609955,37241,188494,241483003,5,9,매바위종점,233003032,,233003032,화성시,37.1621167,126.6205
2609956,37242,188495,241483003,5,10,제부소방서.보건소,233003055,,233003055,화성시,37.16335,126.62225
2609957,37243,188496,241483003,5,11,갯벌민박앞,233003033,,233003033,화성시,37.1657833,126.62523329999999
2609958,37244,188497,241483003,5,12,서울횟집앞,233003036,,233003036,화성시,37.1672333,126.62678329999999
2609959,37245,188498,241483003,5,13,캠핑장입구,233003034,,233003034,화성시,37.1692833,126.6283
2609960,37246,188499,241483003,5,14,하와이앞,233003035,,233003035,화성시,37.1723,126.62943329999999
2609961,37247,188500,241483003,5,15,제부초소,233003037,,233003037,화성시,37.1744333,126.63136670000002
2609963,37248,188501,241483003,5,16,제부도입구,233003056,,233003056,화성시,37.1741,126.65601670000001
2609983,37249,188511,241483004,50-1,9,신남4통,233002824,,233002824,화성시,37.1826333,126.81906670000001
2610000,37250,188512,241483004,50-1,10,신남1통,233002011,55059.0,233002011,화성시,37.1806,126.81803329999998
2610007,37251,188515,241483004,50-1,13,장덕2통.현대자동차연구소,233002922,55473.0,233002922,화성시,37.1703667,126.8118
2610009,37252,188516,241483004,50-1,14,장덕1통,233002822,,233002822,화성시,37.1628167,126.80686670000001
2610011,37253,188517,241483004,50-1,15,벧엘기도원,233002853,,233002853,화성시,37.1597667,126.80535
2610013,37254,188518,241483004,50-1,16,장덕동,233002855,,233002855,화성시,37.1583,126.803
2610015,37255,188519,241483004,50-1,17,장덕동수라청,233002861,,233002861,화성시,37.1555667,126.79823329999999
2610031,37257,188520,241483004,50-1,18,매바위,233002868,,233002868,화성시,37.1538833,126.79528329999998
2610039,37259,188521,241483004,50-1,19,장덕동수라청,233002862,,233002862,화성시,37.1555333,126.79831670000002
2610055,37261,188522,241483004,50-1,20,현대수산,233002859,,233002859,화성시,37.1547333,126.80373329999999
2610057,37262,188548,241483004,50-1,46,주곡리,233002866,,233002866,화성시,37.127816700000004,126.81555
2610065,37263,188549,241483004,50-1,47,주곡리,233002865,,233002865,화성시,37.13395,126.8121
2610073,37264,188552,241483004,50-1,50,현대수산,233002860,,233002860,화성시,37.15465,126.80403329999999
2610075,37265,188556,241483004,50-1,54,장덕동,233002856,,233002856,화성시,37.1582667,126.80306670000002
2610077,37266,188557,241483004,50-1,55,벧엘기도원,233002858,,233002858,화성시,37.1597667,126.80546670000001
2610079,37267,188558,241483004,50-1,56,장덕1통,233002854,,233002854,화성시,37.1627667,126.80693329999998
2610081,37268,188559,241483004,50-1,57,장덕2통.현대자동차연구소,233002553,36031.0,233002553,화성시,37.1702833,126.81193329999999
2610083,37269,188560,241483004,50-1,58,신남3통,233002009,55061.0,233002009,화성시,37.1759833,126.81458329999998
2610088,37270,188584,241483005,50-3(안석),12,활초교회앞,233002833,,233002833,화성시,37.17765,126.83838329999999
2610096,37272,188585,241483005,50-3(안석),13,활초동마을회관,233002834,,233002834,화성시,37.1764,126.83428329999998
2610108,37274,188586,241483005,50-3(안석),14,활초삼거리,233002832,,233002832,화성시,37.17865,126.82953329999998
2610116,37276,188587,241483005,50-3(안석),15,안석1통마을회관,233002831,,233002831,화성시,37.1723333,126.82736670000001
2610124,37278,188588,241483005,50-3(안석),16,안석1통,233002830,,233002830,화성시,37.169566700000004,126.82633329999999
2610132,37280,188589,241483005,50-3(안석),17,안석2통마을회관,233002829,,233002829,화성시,37.1711167,126.82243329999999
2610140,37282,188590,241483005,50-3(안석),18,안석2통동녘회관,233002828,,233002828,화성시,37.177066700000005,126.81856670000002
2610148,37284,188610,241483006,50-4,8,남양고,233000434,55674.0,233000434,화성시,37.205999999999996,126.82578329999998
2610149,37285,188624,241483007,50-6(대광1차),2,샘터교차로,233000657,55354.0,233000657,화성시,37.206366700000004,126.80471670000001
2610165,37287,188694,241483009,50-8(신외),2,수작이교차로,233001630,55355.0,233001630,화성시,37.2134333,126.81641670000002
2610168,37288,188695,241483009,50-8(신외),3,송림동입구,233003077,,233003077,화성시,37.2167333,126.81971670000001
2610170,37289,188696,241483009,50-8(신외),4,송림동,233002925,,233002925,화성시,37.2216,126.82216670000001
2610172,37290,188697,241483009,50-8(신외),5,정원채고가,233002573,,233002573,화성시,37.2233167,126.82368329999998
2610174,37291,188698,241483009,50-8(신외),6,수화2동.양철이,233003080,,233003080,화성시,37.2479833,126.81821670000001
2610176,37292,188699,241483009,50-8(신외),7,당넘어앞,233002930,,233002930,화성시,37.2505333,126.81798329999998
2610178,37293,188700,241483009,50-8(신외),8,수화1동,233003078,,233003078,화성시,37.2533667,126.81641670000002
2610180,37294,188701,241483009,50-8(신외),9,수화동,233003079,,233003079,화성시,37.2573,126.81773329999999
2610182,37295,188702,241483009,50-8(신외),10,장전동입구,233002928,,233002928,화성시,37.2632167,126.81706670000001
2610183,37296,188703,241483009,50-8(신외),11,신외동,233002581,,233002581,화성시,37.268666700000004,126.81321670000001
2610185,37297,188704,241483009,50-8(신외),12,문호1동.당너머마을,233002583,,233002583,화성시,37.26485,126.80698329999998
2610187,37298,188705,241483009,50-8(신외),13,문호1동,233003074,,233003074,화성시,37.2629167,126.80333329999999
2610189,37299,188706,241483009,50-8(신외),14,문호동,233002579,,233002579,화성시,37.2598167,126.80173329999998
2610191,37300,188707,241483009,50-8(신외),15,문호2동,233002578,,233002578,화성시,37.2532833,126.79799999999999
2610195,37301,188708,241483009,50-8(신외),16,문호2동,233002700,,233002700,화성시,37.2484667,126.79876670000002
2610199,37302,188709,241483009,50-8(신외),17,시2동,233003070,,233003070,화성시,37.242233299999995,126.80218329999998
2610201,37303,188710,241483009,50-8(신외),18,가시리마을,233003071,,233003071,화성시,37.2406333,126.80256670000001
2610203,37304,188711,241483009,50-8(신외),19,시1동,233002577,,233002577,화성시,37.237533299999996,126.80323329999999
2610205,37305,188712,241483009,50-8(신외),20,들고개,233003073,,233003073,화성시,37.2322,126.8042
2610207,37306,188713,241483009,50-8(신외),21,원촌동,233002576,,233002576,화성시,37.2302333,126.80521670000002
2610211,37308,188908,241483017,50-8(송산),21,송산고,233533550,,233533550,화성시,37.274466700000005,126.82803329999999
2610219,37310,188909,241483017,50-8(송산),22,휴먼빌,233003148,55544.0,233003148,화성시,37.2805667,126.8228
2610225,37312,188910,241483017,50-8(송산),23,이지더원,233003147,55543.0,233003147,화성시,37.2838333,126.82213329999999
2610237,37314,188911,241483017,50-8(송산),24,요진Y시티,233003153,55549.0,233003153,화성시,37.2866167,126.8204
2610243,37316,188912,241483017,50-8(송산),25,대방노블랜드3차,233003140,55536.0,233003140,화성시,37.2890706,126.81738909999999
